ell,Dl_TT_io_backbone_control,Dl_TE_io_backbone_control,Dl_EE_io_backbone_control,Dl_TT_io_conditional_structured,Dl_TE_io_conditional_structured,Dl_EE_io_conditional_structured,Dl_TT_lcdm_planck_reference,Dl_TE_lcdm_planck_reference,Dl_EE_lcdm_planck_reference
469,2020.0294691274644,-61.27359150971635,11.188463917158051,2055.449461484117,-67.648309242955,12.512341238198877,2136.2403283283884,-74.4805804843484,13.075311474000527
470,2030.3900131785465,-61.21292558598366,11.036670229180947,2065.849445816709,-67.60366845194855,12.345531948729727,2147.1071899493713,-74.45877270210082,12.900894656940155
471,2040.7464253013097,-61.12030875119159,10.885934120225416,2076.2424447388835,-67.5257677596384,12.179641699586172,2157.9732678588753,-74.4033662571109,12.727021239567794
472,2051.0928246846656,-60.99603733794726,10.736345400935862,2086.622607544163,-67.41489832636967,12.01476775773185,2168.831726317103,-74.31455589101373,12.553795910163334
473,2061.4232360843175,-60.84041766961832,10.587995066049775,2096.9839900146894,-67.27136142666669,11.851008705998101,2179.6756186042435,-74.1925448845132,12.381324851120398
474,2071.73158933429,-60.65376612163069,10.440975299898962,2107.3205539382584,-67.0954685115459,11.688464449274502,2190.497886443919,-74.0375451114688,12.209715746163294
475,2082.0117188584577,-60.43640918276614,10.295379481910818,2117.6261666253567,-66.88754127082856,11.527236220699358,2201.2913594266256,-73.84977709298224,12.039077787563926
476,2092.2573631820765,-60.18868351646,10.151302192109553,2127.894600426201,-66.64791169545374,11.367426587850241,2212.0487544331822,-73.62947005148438,11.86952168335878
477,2102.462164443313,-59.9109360220988,10.008839216617453,2138.1195322477715,-66.376922139791,11.209139458934494,2222.762675058174,-73.37686196482191,11.701159664565848
478,2112.619667904772,-59.60352389631788,9.868087553156107,2148.2945430708496,-66.0749253839533,11.052480088979737,2233.4256110333918,-73.09219962034405,11.534105492401563
479,2122.7233214650273,-59.26681469429914,9.729145416547675,2158.4131174670542,-65.74228469610978,10.897555086024388,2244.0299376512858,-72.77573866898935,11.368474465497762
480,2132.7664751701514,-58.9011863910686,9.592112244216118,2168.46864311588,-65.37937389479872,10.74447241730819,2254.567915188403,-72.42774367937251,11.204383427118618
481,2142.742380725247,-58.50702744279417,9.457088701688452,2178.454410321731,-64.98657741124026,10.593341415462705,2265.031688328834,-72.04848819187106,11.041950772377584
482,2152.6441910059725,-58.08473684808317,9.324176688095989,2188.36361153096,-64.5642903516492,10.44427278470184,2275.413285587659,-71.63825477271207,10.881296455454349
483,2162.464959570074,-57.6347242092801,9.19347934167559,2198.189340848904,-64.11291855954798,10.297378607012353,2285.70461873439,-71.19733506805906,10.72254199681176
484,2172.197640168916,-57.15740979376431,9.065101045270909,2207.9245935569215,-63.63287867807939,10.15277234834439,2295.8974822164155,-70.72602985809863,10.565810490412794
485,2181.8350862590078,-56.6532245952475,8.939147431833632,2217.5622656294263,-63.12459821231942,10.010568864801968,2305.983552582447,-70.22464911112725,10.41122661093748
486,2191.3700505135357,-56.12261039507158,8.81572538992473,2227.095153250928,-62.588515591590166,9.870884408833513,2315.954387905964,-69.69351203763802,10.258916620999846
487,2200.7951843338906,-55.56601982350619,8.694943069215707,2236.5159523330663,-62.025080231772556,9.733836635422364,2325.8014272086534,-69.13294714440741,10.109008378364873
488,2210.1030373611998,-54.983916421046395,8.57690988598984,2245.817258031648,-61.43475259761931,9.59954460827729,2335.517040770046,-68.54330846305876,9.961619424992668
489,2219.2860569878558,-54.376774699710374,8.461736528643433,2254.9915642636847,-60.818004265067614,9.468128806023007,2345.0977166647976,-67.9250246578898,9.816820848977345
490,2228.3365878690443,-53.74508020433703,8.349534963187052,2264.0312632244268,-60.17531798355215,9.339711128390682,2354.540968062135,-67.2785514882331,9.67467235975572
491,2237.2468714342754,-53.08932957388371,8.240418438746781,2272.928644904403,-59.50718773831774,9.21441490240847,2363.844290878962,-66.60435582837093,9.535234110113494
492,2246.009045398912,-52.410030602723765,8.134501493065462,2281.675896606454,-58.81411881273229,9.092364888591998,2373.0051637317665,-65.90291572975543,9.398566697408961
493,2254.615143275701,-51.70770230194432,8.031899958003955,2290.2651024627735,-58.0966278505996,8.97368728713491,2382.0210478885156,-65.17472048322905,9.264731164796691
494,2263.0581839631727,-50.98286831436706,7.932717966823511,2298.689323390383,-57.35523854945749,8.858496040759299,2390.889387220557,-64.42027068124487,9.133789002451229
495,2271.3354767939145,-50.236036821751576,7.837008544035579,2306.9458729174626,-56.59046847433994,8.746851287053182,2399.6076081545198,-63.64007828008702,9.005802148790792
496,2279.4454128419466,-49.467720166743504,7.744811865947993,2315.033136863074,-55.80284197853276,8.638799694947519,2408.1731196242113,-62.834666662090946,8.880832991700963
497,2287.386383692109,-48.678441503534636,7.6561681530765515,2322.9495016679452,-54.992894597487734,8.534388056900061,2416.583313022523,-62.004570697863876,8.758944369758401
498,2295.1567814865325,-47.86873485589887,7.571117669267565,2330.6933544417175,-54.16117310899131,8.433663288361128,2424.8355621533215,-61.15033680850503,8.640199573454511
499,2302.75499897111,-47.03914517522836,7.48970072082038,2338.263083010196,-53.308235593333485,8.336672427239394,2432.9272231833565,-60.272523027826125,8.52466234641917
500,2310.1794295419663,-46.190228398569545,7.411957655609913,2345.657075962592,-52.43465149347653,8.243462633367635,2440.8556345941556,-59.37169906457162,8.412396886644395
501,2317.4284672919307,-45.32255150665931,7.337928862209195,2352.873722698779,-51.54100167522387,8.15408118796853,2448.6181171339285,-58.448446364639146,8.303467847708056
502,2324.500507057006,-44.436692581960926,7.267654769011895,2359.9114134765346,-50.62787848738875,8.068575493120413,2456.21197376946,-57.503358173299816,8.197940339997574
503,2331.393944462843,-43.533240866700346,7.201175843354869,2366.7685394587897,-49.69588582196319,7.986993071223064,2463.634489638019,-56.53703959741861,8.09587993193361
504,2338.107175971204,-42.612796820902055,7.138532590640673,2373.443492760879,-48.74563917428662,7.909381564463471,2470.8829319992506,-55.55010766767471,7.997352651193752
505,2344.638598926445,-41.67597218042532,7.079765553460125,2379.9346664977875,-47.777765703214804,7.835788734281614,2477.9545501870784,-54.54319140078185,7.902424985936234
506,2350.986611601976,-40.7233900150002,7.0249153107148175,2386.2404548313975,-46.79290429128856,7.7662624608362325,2484.846575561607,-53.51693186170873,7.811163886023618
507,2357.1496132467396,-39.75568478626363,6.974022476739667,2392.35925301774,-45.79170560490257,7.700850742470594,2491.5562214610195,-52.471982225899275,7.723636764246487
508,2363.1260041316777,-38.77350240579553,6.927127700425441,2398.2894574542365,-44.77483215447421,7.639601695178288,2498.0806831534737,-51.40900784149306,7.639911497547151
509,2368.9141855962025,-37.777500293154866,6.884271664341293,2404.029465726957,-43.742958354612284,7.582563552068977,2504.4171377890125,-50.32868629154567,7.5600564282433345
510,2374.5125600946703,-36.76834743391571,6.845495083857302,2409.577676657857,-42.69677058428586,7.529784662834179,2510.56274435145,-49.23170745624902,7.484140365251878
511,2379.919531242851,-35.74672443770339,6.810838706267006,2414.9324903520337,-41.63696724699308,7.481313493213052,2516.514643610283,-48.11877357515172,7.412232585312434
512,2385.1335038643965,-34.713323596230474,6.78034330990993,2420.0923082449694,-40.56425883092988,7.437198624458149,2522.2699580725844,-46.99059930937945,7.344402834211157
513,2390.1528840373194,-33.668848941332975,6.754049703294138,2425.055533149783,-39.47936796915891,7.3974887528012125,2527.825791934906,-45.84791180385532,7.280721328004414
514,2394.9760791404515,-32.6140163030063,6.731998724218742,2429.8205693044756,-38.383029499778175,7.362232688918926,2533.1792310351752,-44.69145074952015,7.221258754242459
515,2399.6014978999274,-31.54955336744143,6.714231238896464,2434.3858224191795,-37.27599052608995,7.331479357398705,2538.3273428045995,-43.521968445552936,7.166086273193149
516,2404.02755043565,-30.476199735060963,6.700788141076156,2438.7496997234066,-36.159010476769545,7.305277796204472,2543.2671762195614,-42.340229861591155,7.11527551906563
517,2408.252648307758,-29.394706978555195,6.691710351165332,2442.9106100132944,-35.03286116603406,7.2836771561424145,2547.995761753522,-41.1470126999511,7.068898601234038
518,2412.2752045631046,-28.305838700918212,6.6870388153527145,2446.8669636988593,-33.89832685381123,7.2667267003267755,2552.5101113289197,-39.943107457848264,7.027028105461183
519,2416.0936337817207,-27.210370593483965,6.686814504730762,2450.617172851237,-32.7562043059082,7.254475803645619,2556.8072182690685,-38.729317489617685,6.989737095122269
520,2419.7063521232917,-26.109090493962352,6.691078414418203,2454.159651249937,-31.607302854180304,7.246973952226602,2560.88405725006,-37.506459068934305,6.95709911242856
521,2423.1117773736255,-25.002798444475296,6.699871562682577,2457.492814430089,-30.452444456699876,7.244270742902758,2564.7375842526617,-36.27536145103336,6.929188179651107
522,2426.308328991126,-23.892306749592834,6.713234990062759,2460.615079729687,-29.29246375792505,7.246415882678262,2568.36473651422,-35.03686693493066,6.906078800344419
523,2429.2944281532596,-22.778440034369222,6.731209758491512,2463.5248663368466,-28.12820814886856,7.253459188194211,2571.7624324805543,-33.791830925642984,6.887845960570173
524,2432.0684978030304,-21.662035302378943,6.753836950417999,2466.22059533704,-26.9605378272665,7.265450585194387,2574.927571757861,-32.541121996408485,6.874565130120904
525,2434.628962695451,-20.543941993752878,6.78115766793034,2468.700689760357,-25.790325857747145,7.282440107991049,2577.857035064613,-31.28562195090695,6.866312263743702
526,2436.97424944401,-19.425022043214316,6.813213031878128,2470.963574628744,-24.618458231999757,7.304477898930689,2580.54768418346,-30.026225885480244,6.863163802363919
527,2439.1027865671463,-18.306149938115098,6.850044180994982,2473.007677003258,-23.445833928943358,7.331614207859819,2582.997058016263,-28.76377944492858,6.86518332766578
528,2441.0130045347187,-17.188212776471644,6.891692271021067,2474.8314260313095,-22.273364974895536,7.363899391590736,2585.2054819794625,-27.498888558622344,6.872381118175707
529,2442.703335814478,-16.072110325001056,6.938198473825634,2476.433252993915,-21.101976503741223,7.401383913367302,2587.1740167662692,-26.23210457284234,6.884753478705553
530,2444.172214918537,-14.958755077157232,6.98960397652956,2477.8115913529446,-19.932606817101533,7.4441183423307145,2588.9037677641313,-24.96398661698355,6.902295981448494
531,2445.41807844984,-13.849072311166875,7.045949980627874,2478.964876798363,-18.766207444502495,7.492153352985279,2590.3958853068357,-23.695101638689795,6.925003461446901
532,2446.439365148637,-12.744000148065638,7.1072777011123,2479.89154729549,-17.603743203543885,7.545539724664195,2591.6515649266053,-22.42602443898832,6.952870012060195
533,2447.2350687456124,-11.644408078225368,7.173616958088463,2480.590593003762,-16.446110201774637,7.604315769771683,2592.6720476062,-21.157337707424425,6.985888980432696
534,2447.8064130228995,-10.550849977388784,7.244951610943289,2481.063222445021,-15.293887258693065,7.668469242205348,2593.4586200310173,-19.889632057196074,7.024052962961487
535,2448.1552225859627,-9.463804460682296,7.321253178550621,2481.311241926821,-14.14757781447269,7.73797438770573,2594.0126148411887,-18.623506060288474,7.067353800764258
536,2448.283374473464,-8.383755827636248,7.402492155720227,2481.336510065007,-13.007691399735432,7.8128044151674025,2594.335410883684,-17.359566282608746,7.115782575147181
537,2448.1927984368062,-7.311194085846358,7.4886380075108,2481.1409380628,-11.874743661123679,7.892931490804576,2594.4284334644053,-16.098427319120482,7.169329603072736
538,2447.885477219676,-6.24661497463515,7.579659163542947,2480.7264899898732,-10.749256386872311,7.978326732316684,2594.2931546002906,-14.840711828978387,7.227984432627599
539,2447.3634468375803,-5.190519988713395,7.675523012312186,2480.0951830614345,-9.631757532380764,8.068960203053996,2593.9310932714134,-13.587050570662884,7.29173583849048
540,2446.6287968573893,-4.143416401841533,7.77619589550194,2479.2490879173033,-8.522781245785064,8.16480090618319,2593.343815673079,-12.338082437114702,7.360571817399966
541,2445.6836706768786,-3.105817290491107,7.881643102296538,2478.1903289009992,-7.422867893529886,8.265816778852985,2592.5329354679275,-11.094454490869547,7.434479583622414
542,2444.5302658042665,-2.078241557506212,7.991828863694208,2476.9210843388114,-6.332564085940605,8.371974686359696,2591.500114038032,-9.856821999192638,7.513445564419767
543,2443.1708341377584,-1.0612139557649105,8.10671634682007,2475.443586818889,-5.252422702795329,8.483240416312874,2590.2470607369974,-8.625848469213373,7.597455395517435
544,2441.6076822450855,-0.055265111840677755,8.22626764923914,2473.7601234703156,-4.18300291889696,8.599578672800874,2588.775533142062,-7.402205683059927,7.6864939165721395
545,2439.8431716430464,0.9390684503361697,8.350443793269315,2471.873036242191,-3.1248702296452504,8.720953070556465,2587.0873373061954,-6.186573732993851,7.780545166639772
546,2437.8797190770474,1.9212442858170424,8.479204720294376,2469.7847221827114,-2.078596476608817,8.847326129122425,2585.1843280101984,-4.979641056544705,7.879592379643253
547,2435.7197968006444,2.890714004973633,8.612509285076985,2467.4976337182525,-1.044759873097237,8.978659267017138,2583.0684090148025,-3.782104471644632,7.9836179798403775
548,2433.36593285508,3.846923249836493,8.750315250071672,2465.0142789324436,-0.023945029733057694,9.114912795900185,2580.74153331277,-2.5946692117630246,8.092603577291678
549,2430.8207113488324,4.789311670433605,8.892579279737847,2462.3372218452582,0.9832570199761431,9.256045914737964,2578.2057033809956,-1.4180489610410865,8.20652996332829
550,2428.0867727371456,5.7173129011289285,9.03925693485277,2459.4690826920814,1.9762487940657012,9.402016703969254,2575.462971432599,-0.2529658894264752,8.325377106019781
